target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fev1,demographics,poverty_ratio,poverty_ratio,Intercept,4838.2196997502615,60.078087227470476,80.53218607695626,0.0,4720.377675187456,4956.061724313067
fev1,demographics,poverty_ratio,poverty_ratio,sex[T.True],-1001.6504472967966,25.67776852917974,-39.0084693753096,4.368481722505015e-233,-1052.016901512903,-951.2839930806903
fev1,demographics,poverty_ratio,poverty_ratio,age,-25.025110571185998,1.0117629424646537,-24.734164022873628,2.8008500570249114e-114,-27.00966432480716,-23.040556817564834
fev1,demographics,poverty_ratio,poverty_ratio,poverty_ratio,136.59115236094573,12.094270293965959,11.293872969673368,1.722398855154325e-28,112.86847138319527,160.31383333869618
fev1,demographics,priv_ins,priv_ins,Intercept,4747.140152078839,64.99686261761448,73.03645069773475,0.0,4619.650043212856,4874.630260944821
fev1,demographics,priv_ins,priv_ins,sex[T.True],-1018.4463576754372,26.195798672984157,-38.878232742175,5.750524841604691e-232,-1069.828918158365,-967.0637971925095
fev1,demographics,priv_ins,priv_ins,priv_ins[T.True],200.7157031724714,27.892073678727574,7.196155634908963,9.571394871453306e-13,146.00593155289002,255.42547479205277
fev1,demographics,priv_ins,priv_ins,age,-25.83378078436146,1.0323600419010202,-25.02400299878938,1.5833894584630397e-116,-27.85873535647927,-23.80882621224365
fev1,NA,age,,Intercept,4905.290502336469,62.15254890436948,78.92340038835664,0.0,4783.379520932813,5027.201483740126
fev1,NA,age,,sex[T.True],-1030.8691882296857,26.559308213345343,-38.81385689525232,1.8751189150028246e-231,-1082.9647400094375,-978.7736364499341
fev1,NA,age,,age,-25.872836116253897,1.0489514694189126,-24.665427210456805,9.292258129677586e-114,-27.93033344075505,-23.815338791752744
fev1,anthropometrics,height,,Intercept,4412.925700754158,61.416454598423336,71.85249831838136,0.0,4292.4584940678815,4533.392907440435
fev1,anthropometrics,height,,sex[T.True],-594.2888793915065,32.88305069182196,-18.0728024586632,1.8557689703624197e-66,-658.7883574233875,-529.7894013596255
fev1,anthropometrics,height,,age,-22.311922799586434,0.9608281034313503,-23.221555156333526,9.655854431628592e-103,-24.19656883594391,-20.427276763228956
fev1,anthropometrics,height,,height,302.0342086163468,15.642531750908365,19.308524567885733,1.1123205748260655e-74,271.35168032885923,332.7167369038344
fev1,NA,born_us,born_us,Intercept,4792.504958478548,63.237725468545214,75.78553660761196,0.0,4668.4653636468265,4916.54455331027
fev1,NA,born_us,born_us,sex[T.True],-1031.0709221745856,26.152062539258797,-39.425988700767626,1.125939725158389e-236,-1082.36769506369,-979.774149285481
fev1,NA,born_us,born_us,born_us[T.True],214.70940234290202,30.317885030865494,7.081938668357456,2.139981331437702e-12,155.24144792930088,274.1773567565032
