target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fvc,exposures,work_air,work_air,age,-33.57713636791779,0.211553538272286,-158.71696896272837,0.0,-33.99177716422861,-33.16249557160697
fvc,anthropometrics,height,,Intercept,5533.757344724619,11.273808234165262,490.85076043377904,0.0,5511.660901139481,5555.853788309756
fvc,anthropometrics,height,,sex[T.True],-579.427322042446,4.237428288004657,-136.7403251832469,0.0,-587.7325985885033,-571.1220454963888
fvc,anthropometrics,height,,age,-26.44894952375731,0.18588736760611427,-142.28481399446824,0.0,-26.813285127679556,-26.084613919835064
fvc,anthropometrics,height,,height,461.20100533525135,2.084412401468535,221.2618793720094,0.0,457.11559780653084,465.28641286397186
fvc,demographics,income_category,income_category,Intercept,6173.415007048204,12.963640968047502,476.20996464375264,0.0,6148.006524363502,6198.823489732906
fvc,demographics,income_category,income_category,sex[T.True],-1234.409277227144,3.4433943572865653,-358.48617647148404,0.0,-1241.1582628029835,-1227.6602916513045
fvc,demographics,income_category,income_category,age,-30.75167534361325,0.22216414605808707,-138.41871377199143,0.0,-31.187112723604855,-30.316237963621646
fvc,demographics,income_category,income_category,income_category,71.28380157877433,1.773804733378337,40.186949689219325,0.0,67.8071790029739,74.76042415457476
fvc,exposures,work_breath_problems,work_breath_problems,Intercept,6340.54938331242,12.348106305013953,513.4835436861956,0.0,6316.347336525324,6364.751430099516
fvc,exposures,work_breath_problems,work_breath_problems,sex[T.True],-1245.5202955833995,3.4514585564667457,-360.8678114502517,0.0,-1252.2850868318692,-1238.7555043349298
fvc,exposures,work_breath_problems,work_breath_problems,work_breath_problems[T.True],8.623560674730186,42.75649194497301,0.20169008921098075,0.8401592955564114,-75.17832707579565,92.42544842525602
fvc,exposures,work_breath_problems,work_breath_problems,age,-33.581629188290705,0.21189130180873236,-158.48517094205118,0.0,-33.99693199452516,-33.16632638205625
fvc,anthropometrics,hip_circ,hip_circ,Intercept,6339.453064724766,12.337646881020804,513.8299973941421,0.0,6315.271518204075,6363.634611245457
fvc,anthropometrics,hip_circ,hip_circ,sex[T.True],-1246.5110234998742,3.449508366036973,-361.35903764510937,0.0,-1253.2719924132539,-1239.7500545864946
fvc,anthropometrics,hip_circ,hip_circ,age,-33.55149502189718,0.21173297630125854,-158.46135830140764,0.0,-33.96648751323437,-33.136502530559994
fvc,anthropometrics,hip_circ,hip_circ,hip_circ,-24.8049617705464,1.6866765402815673,-14.706412983253774,6.362989165671094e-49,-28.110814792399367,-21.49910874869343
fvc,anthropometrics,sit_height,sit_height,Intercept,5648.028340137085,11.830993105075017,477.3925814997145,0.0,5624.839825105386,5671.216855168785
fvc,anthropometrics,sit_height,sit_height,sex[T.True],-803.2055024267564,3.988858943689769,-201.3622225717955,0.0,-811.0235879208137,-795.3874169326991
fvc,anthropometrics,sit_height,sit_height,age,-26.079723914320432,0.1963429157180621,-132.82742501272375,0.0,-26.464552187996205,-25.69489564064466
fvc,anthropometrics,sit_height,sit_height,sit_height,352.2377490307201,1.9750834089035885,178.34069560953625,0.0,348.36662418858197,356.1088738728583
fvc,NA,work_fumes,work_fumes,Intercept,6334.110271245236,12.360773390360302,512.4364043584011,0.0,6309.883397218671,6358.3371452718
fvc,NA,work_fumes,work_fumes,sex[T.True],-1242.7551393255994,3.4621449975668677,-358.95525467563755,0.0,-1249.5408757895625,-1235.9694028616364
fvc,NA,work_fumes,work_fumes,work_fumes[T.True],85.97813076441403,8.882665607533758,9.67931638578091,3.749561524150528e-22,68.56827994863588,103.38798158019219
fvc,NA,work_fumes,work_fumes,age,-33.55452615488524,0.21183178479738293,-158.4017534808581,0.0,-33.9697123089418,-33.139340000828675
fvc,exposures,work_exhaust,work_exhaust,Intercept,6335.2230750566605,12.358658816656602,512.6141249662343,0.0,6311.000345553188,6359.445804560133
fvc,exposures,work_exhaust,work_exhaust,sex[T.True],-1242.3212524201126,3.4699368674548783,-358.02416582043685,0.0,-1249.1222607966208,-1235.5202440436044
fvc,exposures,work_exhaust,work_exhaust,work_exhaust[T.True],114.28836297455676,13.084194420688188,8.734841389535509,2.4653729696392614e-18,88.64359788111265,139.93312806800088
fvc,exposures,work_exhaust,work_exhaust,age,-33.556022897525565,0.21184641890377467,-158.3978764954599,0.0,-33.97123773414437,-33.140808060906764
fvc,anthropometrics,weight,,Intercept,6325.792595601344,12.445637542030779,508.2738890826763,0.0,6301.399389497736,6350.185801704953
fvc,anthropometrics,weight,,sex[T.True],-1228.2690486990355,3.91998831202029,-313.3348752425254,0.0,-1235.9521491023631,-1220.5859482957078
fvc,anthropometrics,weight,,age,-33.504945384723015,0.21198140082613517,-158.05606177781326,0.0,-33.92042478326894,-33.08946598617709
fvc,anthropometrics,weight,,weight,17.781088715996454,1.9172456267549185,9.274288316459627,1.81169831959562e-20,14.023324795367028,21.53885263662588
fvc,anthropometrics,waist_circ,waist_circ,Intercept,6332.586258701101,12.232170660257815,517.6993057557316,0.0,6308.611443509633,6356.561073892568
fvc,anthropometrics,waist_circ,waist_circ,sex[T.True],-1341.7764831065394,3.8831115666619698,-345.54157408873203,0.0,-1349.3873058103986,-1334.1656604026803
fvc,anthropometrics,waist_circ,waist_circ,age,-32.415091432086726,0.2110832630218741,-153.56542706433157,0.0,-32.82881049810691,-32.00137236606654
fvc,anthropometrics,waist_circ,waist_circ,waist_circ,-99.80817232985454,1.9085775787971553,-52.294532555892616,0.0,-103.54894704606309,-96.067397613646
fvc,demographics,veteran,,Intercept,6340.587592203385,12.346611935228529,513.5487877538142,0.0,6316.388474353242,6364.786710053528
fvc,demographics,veteran,,sex[T.True],-1245.5226596357288,3.4514271725596646,-360.87177777881897,0.0,-1252.287389371961,-1238.7579298994967
fvc,demographics,veteran,,veteran[T.True],0.0,0.0,,,0.0,0.0
fvc,demographics,veteran,,age,-33.58204062031477,0.21188077738514624,-158.49498493802022,0.0,-33.997322798860715,-33.16675844176883
fvc,NA,home_smoke,home_smoke,Intercept,6350.199020616274,12.382612916216015,512.8319090311047,0.0,6325.929341546287,6374.46869968626
fvc,NA,home_smoke,home_smoke,sex[T.True],-1244.62163465255,3.4515786777764514,-360.5948902936062,0.0,-1251.3866613364369,-1237.8566079686632
fvc,NA,home_smoke,home_smoke,home_smoke[T.True],-58.6906505361448,6.069601732794605,-9.669604880174251,4.122724912952098e-22,-70.58695119047978,-46.79434988180982
fvc,NA,home_smoke,home_smoke,age,-33.67357115692509,0.2120242543460095,-158.81942969586896,0.0,-34.08913454753161,-33.25800776631858
fvc,demographics,hs_grad,hs_grad,Intercept,6245.122008530885,12.791189174678689,488.23623224130455,0.0,6220.051527987446,6270.192489074324
fvc,demographics,hs_grad,hs_grad,sex[T.True],-1239.9153337998264,3.4483621894758376,-359.5664450746972,0.0,-1246.6740562295693,-1233.1566113700835
fvc,demographics,hs_grad,hs_grad,hs_grad[T.True],94.54478559902189,3.4271127858933386,27.587299136517064,4.3104811533111185e-167,87.82771158459045,101.26185961345334
fvc,demographics,hs_grad,hs_grad,age,-32.907221403763984,0.21273556492750004,-154.68603669996935,0.0,-33.32417894919458,-32.490263858333385
fvc,NA,work_smoke,work_smoke,Intercept,6329.730157730364,12.34412589431402,512.7726508886286,0.0,6305.53591247037,6353.924402990358
fvc,NA,work_smoke,work_smoke,sex[T.True],-1242.8615100188372,3.4498870263476205,-360.26151016737754,0.0,-1249.6232210990179,-1236.0997989386565
fvc,NA,work_smoke,work_smoke,work_smoke[T.True],103.34737088549497,5.407496523671343,19.111870055411288,2.536976745719277e-81,92.74878348802389,113.94595828296605
fvc,NA,work_smoke,work_smoke,age,-33.618035957503686,0.21162203926403272,-158.85886023222633,0.0,-34.032811014418215,-33.20326090058916
fvc,exposures,pm2p5,,Intercept,6362.255803417189,12.349723547699105,515.1739452987634,0.0,6338.050586866068,6386.461019968309
fvc,exposures,pm2p5,,sex[T.True],-1245.9740447642564,3.443936775796316,-361.7877231431344,0.0,-1252.7240934697636,-1239.2239960587492
