target,group,cov,val,index,coef,std_err,t,p>|t|,[0.025,0.975],mse,rss,n_vars
fvc,anthropometrics,waist_circ,,Intercept,-3095.5174439475422,414.71331227348446,-7.464234574428588,1.3864269322541352e-13,-3908.972135330077,-2282.0627525650075,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,sex[T.True],-751.5619354179802,133.36496886075665,-5.635377429605739,2.069441749617708e-08,-1013.155562570046,-489.96830826591435,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,race_1[T.True],-554.07859517037,37.31137155099734,-14.850126707699635,9.293724579672821e-47,-627.2643582790798,-480.8928320616602,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,race_2[T.True],-3.112233245219731e-11,4.023504032066019e-12,-7.7351314188236024,1.8421117408660686e-14,-3.901438253551437e-11,-2.3230282368880246e-11,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,race_3[T.True],-42.72583983323065,34.48704807919521,-1.2388952436612168,0.21557078601554147,-110.37172970873162,24.92005004227032,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,race_4[T.True],-406.8896297746644,59.40712376059321,-6.8491723553963455,1.0653567417664235e-11,-523.4159193689788,-290.36334018035,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,age,-21.80889885859482,1.977436967070597,-11.028871828416776,2.7477798382898844e-27,-25.68761538437651,-17.93018233281313,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,sex[T.True]:age,1.6850617864212625,2.3115463373077123,0.7289759929207716,0.46612584160863146,-2.8490058617160523,6.219129434558577,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,height,30.566527565871574,3.4468463117383905,8.867969384586683,1.9928492691616715e-18,23.80558399406463,37.327471137678515,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,sit_height,46.389503407766846,6.47934174730699,7.159601270769167,1.2418116770824265e-12,33.680360041899135,59.098646773634556,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,waist_circ,,waist_circ,-6.716370994351292,1.0607208476525964,-6.331893079328836,3.159675090405037e-10,-8.796960944647497,-4.635781044055088,251282.14828730948,394261690.66278857,10
fvc,anthropometrics,arm_len,,Intercept,-3115.314410227047,413.6896881267349,-7.530558531284112,8.51169611321366e-14,-3926.7616810072223,-2303.867139446872,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,sex[T.True],-739.6168257197703,133.07788809538275,-5.557773994652324,3.209014964332307e-08,-1000.6474779102261,-478.58617352931446,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,race_1[T.True],-565.7724966246673,37.415555487704815,-15.121317570992275,2.6340566805340467e-48,-639.162651749639,-492.3823414996955,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,race_2[T.True],6.00115852014768e-11,7.771462905501315e-12,7.7220448622350615,2.0345187724533715e-14,4.4767955626870355e-11,7.525521477608323e-11,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,race_3[T.True],-41.45781193301743,34.400167565445464,-1.2051630810851421,0.22832336772641249,-108.9333204760535,26.017696610018625,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,race_4[T.True],-401.3717933458742,59.281218550888276,-6.7706400637046285,1.8105375158216644e-11,-517.6511795192727,-285.09240717247576,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,age,-21.92280773638229,1.972669109880449,-11.113271671654498,1.1491216474688683e-27,-25.792174102784113,-18.053441369980465,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,sex[T.True]:age,1.5833541603530075,2.305797260444866,0.68668403224988,0.4923840483708968,-2.9394390048157497,6.106147325521764,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,height,23.386372507888318,4.180097549610387,5.594695394146503,2.606447651706264e-08,15.187162216750677,31.585582799025957,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,sit_height,50.916733660567374,6.634166925839227,7.674925010140044,2.902065714988772e-14,37.9038962600297,63.92957106110505,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,waist_circ,-7.8747501840130765,1.1253712405452714,-6.997468835437413,3.8577945544066085e-12,-10.082152127943585,-5.667348240082568,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_len,,arm_len,25.919648226130178,8.583682903151626,3.0196418621910412,0.0025718765831245,9.082859045948759,42.7564374063116,249820.06959928555,391967689.20127904,11
fvc,anthropometrics,arm_circ,,Intercept,-3068.5190206178727,415.7116467271211,-7.381364089209873,2.539276148742768e-13,-3883.9327456571154,-2253.10529557863,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,sex[T.True],-746.0354060775874,133.18653047136527,-5.601432843375877,2.5093085600621655e-08,-1007.2792894080837,-484.79152274709094,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,race_1[T.True],-558.379564574517,37.977628322088236,-14.702855055584312,6.375021791157878e-46,-632.8722558957137,-483.88687325332023,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,race_2[T.True],3.036925525520452e-11,4.4928990387254105e-12,6.7593896487422445,1.952922584813083e-11,2.1556484263014497e-11,3.918202624739454e-11,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,race_3[T.True],-43.70148005247177,34.45408156550234,-1.2683977649901579,0.20484555114994868,-111.28277399339828,23.879813888454727,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,race_4[T.True],-404.0677137270251,59.32365078624518,-6.8112415263005435,1.377787215926718e-11,-520.4303883150005,-287.7050391390497,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,age,-22.381861338449895,2.0137237341346874,-11.11466332697695,1.1342785007281842e-27,-26.331757821212,-18.431964855687788,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,sex[T.True]:age,1.7333317715404648,2.3093901223956634,0.7505582338519661,0.4530319734325412,-2.79651101034238,6.26317455342331,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,height,22.118253610868237,4.327164228543889,5.111489290137511,3.591555968272461e-07,13.630569587019746,30.605937634716728,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,sit_height,52.66428726425593,6.810741760882516,7.732533270712623,1.8800545690841668e-14,39.3050938107057,66.02348071780617,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,waist_circ,-6.382066341630399,1.7332332851545513,-3.6821738863971296,0.0002391515117142055,-9.78178395968787,-2.9823487235729282,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,arm_len,28.40871660653457,8.859942423215735,3.206422259821364,0.0013712545055581098,11.030039074101055,45.78739413896808,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,arm_circ,,arm_circ,-6.046992485559294,5.34047390641812,-1.132295109295841,0.2576847296318894,-16.52227205925322,4.4282870881346295,249614.52763235403,391645193.85516346,12
fvc,anthropometrics,bmi,,Intercept,-3166.6945360764935,422.5147497405706,-7.4948733458912,1.1081014330869287e-13,-3995.452885606482,-2337.936186546505,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,sex[T.True],-762.2898593207796,133.75122168581635,-5.699311376096512,1.4364187984945206e-08,-1024.6415092928066,-499.93820934875254,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,race_1[T.True],-564.6890631919318,38.28238361541208,-14.750624435114695,3.442611968068283e-46,-639.7795661404407,-489.598560243423,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,race_2[T.True],1.6115814792486158e-10,2.1415916411211425e-11,7.525157683212372,8.863954908494827e-14,1.1915104746381104e-10,2.0316524838591212e-10,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,race_3[T.True],-41.06102263070613,34.50728755815617,-1.189923217277068,0.23425809609957768,-108.74671336934634,26.624668107934077,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,race_4[T.True],-402.94329781765754,59.317307189340845,-6.793013993900002,1.558314173787457e-11,-519.2935876832448,-286.59300795207025,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,age,-22.220620246361197,2.0171576666780653,-11.015807347848515,3.157093962350581e-27,-26.177254327430184,-18.26398616529221,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,sex[T.True]:age,1.9319414430044661,2.3140085041613325,0.8348895172728247,0.40390808279583335,-2.6069625121465174,6.47084539815545,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,height,24.12484966867515,4.596685507272825,5.248314166915504,1.746554039713278e-07,15.108498176437418,33.141201160912885,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,sit_height,51.45936561780921,6.872877190923505,7.487310508875052,1.1714839670594425e-13,37.978287476112484,64.94044375950594,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,waist_circ,-8.434285408157875,2.3509561469318205,-3.587597930810096,0.00034407147972816414,-13.04566178577528,-3.822909030540469,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,arm_len,27.701570818331298,8.874941934729945,3.1213241756464774,0.0018335066337495764,10.293463209029024,45.10967842763357,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,arm_circ,-11.379242738225704,6.749031042663093,-1.686055771012661,0.09198553774174661,-24.61739792991662,1.858912453465214,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,bmi,,bmi,9.35044978405952,7.238848690266002,1.2917039966083232,0.19665150305389043,-4.848477701254994,23.549377269374034,249347.1526141261,391225682.45156384,13
fvc,anthropometrics,weight,,Intercept,-4826.372677703905,1276.575529472989,-3.780718466142293,0.0001622904460178208,-7330.363743439821,-2322.381611967988,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,sex[T.True],-768.8555384191775,133.79754009144185,-5.746410120049406,1.0949019572772077e-08,-1031.2981728512534,-506.4129039871015,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,race_1[T.True],-563.1092134684739,38.288516652202475,-14.706999975567925,6.091030213642352e-46,-638.2117839031239,-488.0066430338238,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,race_2[T.True],3.18564662240236e-10,8.454610220181331e-11,3.76794025914779,0.00017074513036018942,1.5272826661111578e-10,4.844010578693562e-10,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,race_3[T.True],-42.09728976356203,34.50553274946585,-1.2200156441350323,0.22264393802386956,-109.77957234561173,25.584992818487663,249043.16497054702,390748725.8387883,14
