target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fev1,anthropometrics,height,,Intercept,4668.3516013087665,9.04126048563712,516.3385800823763,0.0,4650.630919350312,4686.072283267221
fev1,anthropometrics,height,,sex[T.True],-466.5526671746844,3.3788069031348407,-138.0820746938273,0.0,-473.1750582256444,-459.9302761237244
fev1,anthropometrics,height,,age,-27.322137674114487,0.1484603153331597,-184.03664045035129,0.0,-27.613116795405155,-27.03115855282382
fev1,anthropometrics,height,,height,322.72924702647396,1.6694101041952616,193.31933250879985,0.0,319.4572380447983,326.0012560081496
fev1,anthropometrics,weight,,Intercept,5194.533323633917,9.62424811156457,539.7339369703203,0.0,5175.669998089296,5213.396649178537
fev1,anthropometrics,weight,,sex[T.True],-904.3786394262944,3.003860991605482,-301.07206756692443,0.0,-910.266144311726,-898.4911345408628
fev1,anthropometrics,weight,,age,-32.019368103857964,0.16285041360678834,-196.61827928279362,0.0,-32.338551517599115,-31.700184690116817
fev1,anthropometrics,weight,,weight,28.226018329411495,1.4773448659278763,19.105910190904257,2.791682786519029e-81,25.33045320841409,31.1215834504089
fev1,anthropometrics,bmi,,Intercept,5211.080758439565,9.444186855485228,551.7765412924825,0.0,5192.570349200928,5229.5911676782025
fev1,anthropometrics,bmi,,sex[T.True],-948.2668181925932,2.6235962833290496,-361.43778073558974,0.0,-953.4090121818177,-943.1246242033686
fev1,anthropometrics,bmi,,age,-31.855536203975344,0.16111905931165374,-197.71426384979665,0.0,-32.17132619941268,-31.539746208538006
fev1,anthropometrics,bmi,,bmi,-77.24934265283467,1.29064572461003,-59.853251112868826,0.0,-79.77898135124246,-74.71970395442688
fev1,anthropometrics,waist_circ,waist_circ,Intercept,5215.38075965268,9.502793273336096,548.8260777266961,0.0,5196.755483057537,5234.006036247823
fev1,anthropometrics,waist_circ,waist_circ,sex[T.True],-989.115119641438,2.990608315576547,-330.740443169921,0.0,-994.9766495582929,-983.2535897245831
fev1,anthropometrics,waist_circ,waist_circ,age,-31.508402427427765,0.16286740819577314,-193.46045213388183,0.0,-31.82761915020883,-31.1891857046467
fev1,anthropometrics,waist_circ,waist_circ,waist_circ,-59.063860858288926,1.477980652670594,-39.96253993688294,0.0,-61.96067210804006,-56.167049608537795
fev1,anthropometrics,hip_circ,hip_circ,Intercept,5218.819729227613,9.549731658576496,546.4886256296694,0.0,5200.102454376495,5237.53700407873
fev1,anthropometrics,hip_circ,hip_circ,sex[T.True],-932.2521869911835,2.6394186893405083,-353.20360151883233,0.0,-937.4253925661479,-927.0789814162191
fev1,anthropometrics,hip_circ,hip_circ,age,-32.15688437914539,0.1628549263043728,-197.45724067962658,0.0,-32.47607663767967,-31.837692120611106
fev1,anthropometrics,hip_circ,hip_circ,hip_circ,-7.499297216861689,1.297673925977763,-5.779030515089657,7.527418065086688e-09,-10.04271104334763,-4.955883390375748
fev1,anthropometrics,sit_height,sit_height,Intercept,4735.639049255012,9.360188319606806,505.93416366797436,0.0,4717.293275394554,4753.984823115469
fev1,anthropometrics,sit_height,sit_height,sex[T.True],-619.1966583858967,3.1348892185821313,-197.51787550117996,0.0,-625.3409758630594,-613.0523409087341
fev1,anthropometrics,sit_height,sit_height,age,-26.923022283850905,0.15456544609044393,-174.18525915615646,0.0,-27.22596733407775,-26.62007723362406
fev1,anthropometrics,sit_height,sit_height,sit_height,248.82663570996652,1.5589126511652507,159.61550862004646,0.0,245.771199431342,251.88207198859104
fev1,demographics,hs_grad,hs_grad,Intercept,5140.936715143229,9.896450269061441,519.472798364376,0.0,5121.539879047831,5160.333551238627
fev1,demographics,hs_grad,hs_grad,sex[T.True],-927.2581714042668,2.636787450588858,-351.66208455565413,0.0,-932.4262198061634,-922.0901230023702
fev1,demographics,hs_grad,hs_grad,hs_grad[T.True],76.43573029036163,2.633972350609607,29.019184758211807,1.1682336621629702e-184,71.27319942570361,81.59826115501966
fev1,demographics,hs_grad,hs_grad,age,-31.602719076954394,0.16357059603114385,-193.20537947380978,0.0,-31.923314033224855,-31.282124120683932
fev1,demographics,income_category,income_category,Intercept,5080.984371630112,10.045591968026617,505.7924299336472,0.0,5061.295220915718,5100.673522344506
fev1,demographics,income_category,income_category,sex[T.True],-923.0655210330865,2.632548104833907,-350.6357659098976,0.0,-928.2252604057328,-917.9057816604402
fev1,demographics,income_category,income_category,age,-29.835110657485213,0.17111585943696214,-174.35619793311008,0.0,-30.170494172642975,-29.49972714232745
fev1,demographics,income_category,income_category,income_category,57.5325731871658,1.3661411130233734,42.11319946285921,0.0,54.85496510224071,60.21018127209089
fev1,demographics,immigrant,,Intercept,5287.243143426788,9.480498668086387,557.6967339518654,0.0,5268.661563792887,5305.824723060689
fev1,demographics,immigrant,,sex[T.True],-929.3994594208172,2.6039078914732237,-356.9248599246677,0.0,-934.5030645726882,-924.2958542689461
fev1,demographics,immigrant,,immigrant[T.True],-319.17156051395864,4.877606399186862,-65.43610418568566,0.0,-328.7315673134331,-309.61155371448416
fev1,demographics,immigrant,,age,-32.9669170269673,0.1611584042265084,-204.56219571789904,0.0,-33.28278413761705,-32.651049916317554
fev1,demographics,race,0,Intercept,4760.479405543057,10.270758425613025,463.4983326714668,0.0,4740.348933268584,4780.609877817529
fev1,demographics,race,0,sex[T.True],-934.527377224468,2.554815036627077,-365.7906203880229,0.0,-939.5347614048778,-929.5199930440581
fev1,demographics,race,0,race_0[T.True],588.3325202621327,5.740984104477566,102.47938498963522,0.0,577.0803111696504,599.584729354615
