target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fev1,baseline,sex,,Intercept,4905.290502336473,62.152548904369525,78.92340038835664,0.0,4783.379520932816,5027.201483740129
fev1,baseline,sex,,sex[T.True],-1030.8691882296862,26.559308213345354,-38.81385689525232,1.8751189150028246e-231,-1082.964740009438,-978.7736364499344
fev1,baseline,sex,,age,-25.872836116253982,1.0489514694189144,-24.665427210456844,9.292258129670178e-114,-27.93033344075514,-23.815338791752826
fev1,NA,age,,Intercept,4905.290502336473,62.152548904369525,78.92340038835664,0.0,4783.379520932816,5027.201483740129
fev1,NA,age,,sex[T.True],-1030.8691882296862,26.559308213345354,-38.81385689525232,1.8751189150028246e-231,-1082.964740009438,-978.7736364499344
fev1,NA,age,,age,-25.872836116253982,1.0489514694189144,-24.665427210456844,9.292258129670178e-114,-27.93033344075514,-23.815338791752826
fev1,outcomes,fev1,,Intercept,5.289102489314246e-13,1.9467833913702651e-13,2.716841797993485,0.006663421728095284,1.4705239224616947e-13,9.107681056166796e-13
fev1,outcomes,fev1,,sex[T.True],-8.708394248768681e-13,5.2229651314614454e-14,-16.67327663420945,1.4061986822524813e-57,-9.73286891784724e-13,-7.68391957969012e-13
fev1,outcomes,fev1,,age,-2.1100742680912887e-15,1.7353088229547448e-15,-1.2159646975680234,0.22418174773727825,-5.5138494942303624e-15,1.2937009580477845e-15
fev1,outcomes,fev1,,fev1,1.0000000000000002,3.5477526028041715e-17,2.8186858328554036e+16,0.0,1.0000000000000002,1.0000000000000002
fev1,outcomes,fvc,,Intercept,813.2890409579959,43.543937822094435,18.67743437171014,1.9416482190289902e-70,727.8784357407535,898.6996461752383
fev1,outcomes,fvc,,sex[T.True],-94.66440832966178,12.605838659837708,-7.509568453486817,9.915580946788304e-14,-119.39052091981299,-69.93829573951058
fev1,outcomes,fvc,,age,-7.249970721123777,0.4002953344942655,-18.11155438592212,1.037390555983123e-66,-8.035142400462474,-6.46479904178508
fev1,outcomes,fvc,,fvc,0.7002621015511178,0.0064895924631555016,107.90540477338729,0.0,0.6875328894583584,0.7129913136438771
fev1,outcomes,fev1,fvc,Intercept,5114.125278489019,151.32378302921808,33.795912156792745,1.805063799584838e-188,4817.30655839315,5410.9439985848885
fev1,outcomes,fev1,fvc,sex[T.True],-1027.9989784533777,26.61601719102544,-38.62332110305388,8.922228013783994e-230,-1080.2057895609512,-975.7921673458043
fev1,outcomes,fev1,fvc,age,-26.1241891356066,1.0615903524191663,-24.608540456377025,2.6180164076191093e-113,-28.206478405432343,-24.041899865780856
fev1,outcomes,fev1,fvc,fev1_fvc,-0.2445853142007261,0.1616036236414228,-1.5134890461579547,0.13035739493228765,-0.5615677459896542,0.07239711758820205
fev1,anthropometrics,height,,Intercept,4412.925700754158,61.416454598423385,71.85249831838131,0.0,4292.4584940678815,4533.392907440435
fev1,anthropometrics,height,,sex[T.True],-594.2888793915067,32.88305069182196,-18.072802458663208,1.8557689703622078e-66,-658.7883574233878,-529.7894013596257
fev1,anthropometrics,height,,age,-22.31192279958633,0.9608281034313491,-23.221555156333448,9.655854431642347e-103,-24.196568835943808,-20.427276763228853
fev1,anthropometrics,height,,height,302.0342086163475,15.642531750908356,19.308524567885787,1.112320574825146e-74,271.3516803288599,332.71673690383506
fev1,anthropometrics,weight,,Intercept,4894.65444749184,64.02498511065941,76.4491305860052,0.0,4769.070657856911,5020.2382371267695
fev1,anthropometrics,weight,,sex[T.True],-1024.349042719759,28.17685640410861,-36.35426990252871,2.6607290196094132e-210,-1079.617410234585,-969.080675204933
fev1,anthropometrics,weight,,age,-25.761020071389716,1.0614301678724225,-24.270103536840526,1.0523614183658326e-110,-27.842995142275996,-23.679045000503436
fev1,anthropometrics,weight,,weight,9.289880765966034,13.388897178295782,0.6938495861351073,0.48787951399322627,-16.972186203306222,35.55194773523829
fev1,anthropometrics,bmi,,Intercept,4931.192344733508,61.31027143488752,80.43011765117551,0.0,4810.933414301404,5051.451275165613
fev1,anthropometrics,bmi,,sex[T.True],-1021.983225978112,26.182780365260484,-39.03264709557306,2.707189669484564e-233,-1073.3402512982318,-970.6262006579922
fev1,anthropometrics,bmi,,age,-26.44199824609688,1.0360173817491132,-25.522736116120683,2.023520149653673e-120,-28.474126620712457,-24.409869871481302
fev1,anthropometrics,bmi,,bmi,-87.2672227573821,12.331713533275714,-7.076650176952417,2.220585408867544e-12,-111.45564412951413,-63.078801385250074
fev1,anthropometrics,arm_circ,arm_circ,Intercept,4948.2106903075055,62.784619096069065,78.81246651725426,0.0,4825.059855000913,5071.361525614098
fev1,anthropometrics,arm_circ,arm_circ,sex[T.True],-1045.769015907776,26.69542388889102,-39.174092917961126,1.6471677941939712e-234,-1098.1315817417758,-993.4064500737763
fev1,anthropometrics,arm_circ,arm_circ,age,-26.460842632215563,1.054311312641382,-25.09775083976176,4.2256059070600844e-117,-28.528854204067343,-24.392831060363783
fev1,anthropometrics,arm_circ,arm_circ,arm_circ,-50.581330542732154,12.66528105876327,-3.9936998087961326,6.806667770841926e-05,-75.42403826694174,-25.738622818522575
fev1,anthropometrics,arm_len,arm_len,Intercept,4798.150225818336,62.19874085019587,77.14224050571318,0.0,4676.148579539343,4920.15187209733
fev1,anthropometrics,arm_len,arm_len,sex[T.True],-887.7813002408527,31.19149077198779,-28.462291422061313,5.939449118743094e-144,-948.9628156873436,-826.5997847943619
fev1,anthropometrics,arm_len,arm_len,age,-25.674396311093584,1.02718048844616,-24.99501947309362,2.6598663111461456e-116,-27.68919128769796,-23.65960133448921
fev1,anthropometrics,arm_len,arm_len,arm_len,121.72369766381975,14.65698892177003,8.30482292874108,2.136941300962805e-16,92.97429287674069,150.4731024508988
fev1,anthropometrics,leg_len,leg_len,Intercept,4727.49995936265,64.19427053948061,73.64364326649921,0.0,4601.584119581288,4853.4157991440115
fev1,anthropometrics,leg_len,leg_len,sex[T.True],-911.875616988404,29.434554913973006,-30.979765777111293,9.690283497832678e-165,-969.6109361911372,-854.1402977856708
fev1,anthropometrics,leg_len,leg_len,age,-24.123657110426908,1.04549823320658,-23.073838237333792,1.2390290002537159e-101,-26.174381994716587,-22.07293222613723
fev1,anthropometrics,leg_len,leg_len,leg_len,120.71758428035274,14.066964584322267,8.581637037381423,2.216891049397259e-17,93.12550100057993,148.30966756012555
fev1,anthropometrics,waist_circ,waist_circ,Intercept,4902.736318797271,61.79308835666465,79.34117632216534,0.0,4781.5303521630985,5023.942285431444
