target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper,mse,rss,n_vars
fev1,,"arm_circ, df=3",,sex[T.True],-790.1813684467302,100.13580570842232,-7.8910971241156025,5.203839803528858e-15,-986.5782400978468,-593.7844967956136,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,race_1[T.True],-448.3131938496331,25.765225812316437,-17.399932650127518,1.0117914699256848e-62,-498.84666398176523,-397.77972371750093,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,race_2[T.True],-420.09023028609755,45.95939183520773,-9.14046538719171,1.6550175070638e-19,-510.230622282399,-329.9498382897961,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,race_3[T.True],-37.67600311879899,24.269511666721087,-1.5524005441964122,0.12074518705544722,-85.27592139102393,9.923915153425945,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,race_4[T.True],-311.84152947711544,51.61578605045906,-6.0415921821332415,1.8559139170164976e-09,-413.0758365904088,-210.60722236382207,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,age,-28.280987876592224,1.5008578188216881,-18.843215874236115,2.4935305052633525e-72,-31.224628049299255,-25.337347703885193,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,sex[T.True]:age,5.946146954531708,1.7549423435841704,3.3882292351483847,0.0007188761743626192,2.5041694943251773,9.388124414738238,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,height,448.5242473533874,20.84796352357365,21.514055646069345,2.1553497394151875e-91,407.6350290826638,489.41346562411104,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,waist_circ,-169.16498649254123,26.399483915794264,-6.407889905428543,1.8867292721839127e-10,-220.94243031082047,-117.387542674262,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,leg_len,-54.33880605701039,15.704628050040537,-3.460050494915741,0.000552883495309087,-85.14037396423217,-23.537238149788607,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,bmi,147.80062758955177,33.547613180111576,4.405697263648376,1.117610813681082e-05,82.00352101689735,213.59773416220617,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,"bs(arm_circ, df=3)[0]",166.29072713344863,220.98250421646608,0.7525063023566632,0.451846703469134,-267.1233969224111,599.7048511893083,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,"bs(arm_circ, df=3)[1]",-275.7313596938953,161.96496507207303,-1.7024136026652257,0.08885344790971367,-593.39408015835,41.93136077055942,144611.44097564087,258131422.14151895,12
fev1,,"arm_circ, df=3",,"bs(arm_circ, df=3)[2]",-461.9834743878366,282.42691129793604,-1.6357629386828647,0.10206700618749692,-1015.9088306236899,91.94188184801669,144611.44097564087,258131422.14151895,12
fev1,,"sit_height, df=3",,Intercept,4675.033761784816,164.891509431801,28.352180035797453,4.308733682482634e-146,4351.631069692985,4998.436453876648,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,sex[T.True],-869.3191636835303,135.36218639485776,-6.422171411650267,1.7217986535745642e-10,-1134.8058199606337,-603.8325074064269,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,race_1[T.True],-447.1810862850495,25.819050450223724,-17.319811475916406,3.3535852737950906e-62,-497.82014254470914,-396.54203002538986,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,race_2[T.True],-423.22858869661763,45.905805612144995,-9.21950030182341,8.218284055871375e-20,-513.2639165844512,-333.19326080878403,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,race_3[T.True],-30.431764816066988,24.33580038241169,-1.2504936898669279,0.21128463800684083,-78.16171395050986,17.29818431837589,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,race_4[T.True],-316.2770960612785,51.60447793292787,-6.128869213101134,1.0886225510686808e-09,-417.4892636556625,-215.06492846689446,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,age,-29.241541813945243,2.0131667493990824,-14.525146425487934,3.0269369147834823e-45,-33.18997765899829,-25.2931059688922,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,sex[T.True]:age,7.4615006587637875,2.235768491624014,3.3373315201091835,0.0008634029658071021,3.076474700927222,11.846526616600354,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,height,446.1096986034446,20.774262824459324,21.474153011976018,4.314795590254725e-91,405.365014133004,486.8543830738852,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,waist_circ,-163.19231370120798,26.274173804123908,-6.211130173600124,6.541795193556566e-10,-214.7240060850221,-111.66062131739385,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,leg_len,-53.25033514655635,15.774633386713038,-3.3756939918115036,0.0007522259652709854,-84.18921684885945,-22.31145344425326,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,bmi,138.54070319901555,33.16835903758666,4.17689349786705,3.099073085730549e-05,73.48740456655605,203.59400183147505,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,arm_circ,-63.85654271061827,22.7055265755715,-2.8123788496198308,0.0049719429860196375,-108.38902619145829,-19.324059229778257,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[0]",212.10748097082103,258.5101885552806,0.8204995019972426,0.4120419590184973,-294.9100798486029,719.125041790245,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[1]",170.1164282027105,118.48744516166788,1.4357337857238668,0.1512549017371413,-62.2736983502607,402.5065547556817,144713.72235257216,258313994.39934132,13
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[2]",79.20030068856408,190.99612401912196,0.4146696750800806,0.6784340140602922,-295.401526292933,453.80212767006117,144713.72235257216,258313994.39934132,13
fev1,,"arm_len, df=3",,Intercept,4841.769527605807,132.9765984610104,36.41068867486067,4.453169164858769e-217,4580.96163804587,5102.577417165743,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,sex[T.True],-743.6054332074693,104.63110172635967,-7.106925387751442,1.7143438673825117e-12,-948.8191109477984,-538.3917554671402,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,race_1[T.True],-450.7875404475974,25.922348889429,-17.389918728831947,1.188718827541159e-62,-501.6292162351657,-399.9458646600291,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,race_2[T.True],-434.24273982780187,46.056326305825436,-9.428514487767051,1.256759560881886e-20,-524.5733198225074,-343.9121598330964,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,race_3[T.True],-32.921486697914304,24.32029394434014,-1.3536631906365526,0.17601687819844986,-80.62104143543792,14.778068039609302,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,race_4[T.True],-323.7997474715065,51.77590966659523,-6.253868827348012,5.009296265274005e-10,-425.34818446322254,-222.2513104797905,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,age,-27.62032210528857,1.6388294776273367,-16.85368885680327,3.2121538900397647e-59,-30.834569291299434,-24.406074919277703,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,sex[T.True]:age,5.795614872164192,1.7507373292251704,3.3103851591084634,0.0009504233394388452,2.3618820703517223,9.229347673976662,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,height,437.80348317303606,23.248625630826332,18.831370513039445,3.052329687785526e-72,392.2057986471929,483.4011676988792,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,waist_circ,-165.41915058022047,26.282529658692138,-6.293882389875405,3.895307538439156e-10,-216.96725131307073,-113.87104984737023,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,leg_len,-53.23669963404018,16.012583495082477,-3.3246789720340484,0.000903304219017142,-84.64228645222931,-21.831112815851043,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,bmi,138.44859648691545,33.131723561578134,4.178732091302069,3.074455473305339e-05,73.46712606592233,203.43006690790855,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,arm_circ,-65.45745317207638,23.066461591817248,-2.8377760893893322,0.004594747238532129,-110.69785815311599,-20.21704819103679,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,sit_height,24.05274110373322,19.51561797771729,1.2324867770621644,0.21793117121410704,-14.22337061165841,62.32885281912485,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,"bs(arm_len, df=3)[0]",-342.4928101931906,208.51146732386607,-1.64256102836407,0.1006516169857419,-751.4477418966679,66.46212151028669,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,"bs(arm_len, df=3)[1]",-40.73804198479027,119.80545099640531,-0.3400349620653954,0.7338705913053643,-275.71327216644124,194.23718819686073,144391.10411091775,257738120.8379882,14
fev1,,"arm_len, df=3",,"bs(arm_len, df=3)[2]",-68.20400612198375,186.16110226115345,-0.36637087605070545,0.714132185465106,-433.32301774355756,296.91500549959005,144391.10411091775,257738120.8379882,14
fev1,,"weight, df=3",,Intercept,4032.2841488590693,340.22296060957336,11.85188719078358,3.0997200445102223e-31,3365.0023281161607,4699.5659696019775,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,sex[T.True],-750.8597509502762,104.69062688479751,-7.172177426891606,1.080983439509629e-12,-956.1902553854859,-545.5292465150665,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,race_1[T.True],-449.28053722531934,25.936593174702097,-17.32226488649004,3.2717590347525045e-62,-500.1501701462561,-398.4109043043826,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,race_2[T.True],-418.87345339223594,46.24056838551417,-9.058570601901529,3.406416698431773e-19,-509.5654237671614,-328.1814830173105,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,race_3[T.True],-36.279416238367105,24.38874858618606,-1.4875472642707053,0.13704875012321613,-84.11325006625762,11.554417589523403,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,race_4[T.True],-309.55827332972933,51.84501737904114,-5.970839416766621,2.8466032576689266e-09,-411.24229116071416,-207.8742554987445,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,age,-27.62202575151122,1.6411188078698131,-16.831216374495675,4.4796406615718875e-59,-30.840764264069993,-24.403287238952448,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,sex[T.True]:age,5.819965631187655,1.7547243215080102,3.316740732348188,0.0009292083664114428,2.37841178056026,9.26151948181505,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,height,326.35705198844005,63.97684302739864,5.101174683606611,3.7382757926301115e-07,200.87879436521084,451.83530961166923,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,waist_circ,-181.16159102175695,27.584342470611208,-6.567551545401865,6.706758077648908e-11,-235.26296688071318,-127.06021516280072,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,leg_len,-58.82553140084977,16.099115151693606,-3.653960534263363,0.00026576339759514146,-90.40084557577902,-27.250217225920526,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,bmi,-28.810804802773987,96.22355956532375,-0.29941528803260553,0.7646584118547234,-217.5347871879482,159.91317758240024,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,arm_circ,-77.78709533271939,23.700406311822004,-3.282099653030775,0.0010504629582339649,-124.27087834302543,-31.303312322413348,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,sit_height,24.700192885137064,19.533103324137866,1.2645298842306338,0.20620666195100823,-13.610227809389436,63.01061357966356,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,arm_len,9.714812783121417,18.42659841893233,0.5272168287522875,0.5981092073956862,-26.42541161870451,45.85503718494734,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,"bs(weight, df=3)[0]",1092.0760329335171,506.09206404923253,2.1578604181141245,0.031073059208715392,99.4739070886161,2084.678158778418,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,"bs(weight, df=3)[1]",1220.757045898894,703.9495086166498,1.7341542695268535,0.08306511903852902,-159.90435619807045,2601.4184479958585,144431.7749992477,257810718.3736571,15
fev1,,"weight, df=3",,"bs(weight, df=3)[2]",1823.1983446167542,1013.6445953774955,1.798656405737328,0.07224364804163384,-164.87033239972425,3811.2670216332326,144431.7749992477,257810718.3736571,15
fev1,sociodemographics,immigrant,,Intercept,5563.313615153412,92.16335191567183,60.363620674775,0.0,5382.553576070723,5744.073654236101,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,sex[T.True],-1230.0665294104833,113.60308947182497,-10.827755962706945,1.6759063979641123e-26,-1452.8763390149613,-1007.2567198060052,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,race_1[T.True],-458.8390287721486,29.657924608917064,-15.471043062608377,9.539729520017788e-51,-517.0071346405692,-400.67092290372796,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,race_2[T.True],-527.500751764715,57.78756789629259,-9.128273969089419,1.837144208850777e-19,-640.8395444009146,-414.1619591285154,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,race_3[T.True],-202.72040206618223,32.30985584216742,-6.274258946139057,4.4030608434634935e-10,-266.0897423016596,-139.35106183070482,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,race_4[T.True],-417.1570665335182,62.69178603076401,-6.654094466678802,3.785386344652527e-11,-540.1145052283835,-294.199627838653,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,immigrant[T.True],-130.801209400254,29.609267817309547,-4.417576625241228,1.0583585102517145e-05,-188.8738846732178,-72.72853412729023,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,age,-35.5941597315318,1.634975120253591,-21.77045955660231,2.4536421230754585e-93,-38.800837445539834,-32.38748201752377,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,immigrant,,sex[T.True]:age,5.685879047623551,2.038273570603454,2.7895563822378278,0.005334379568630953,1.688211833646684,9.68354626160042,199918.41802482825,356854376.17431843,8
fev1,sociodemographics,hs_grad,,Intercept,5459.276001137021,96.9898530963728,56.28708392528935,0.0,5269.049669219601,5649.502333054441,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,sex[T.True],-1242.9387920204467,113.34149197645256,-10.966317544846467,4.0269711597632496e-27,-1465.2356157026613,-1020.6419683382322,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,race_1[T.True],-451.03619613544845,29.663992780859846,-15.204837712422563,3.5770409954540605e-49,-509.21622586619594,-392.85616640470096,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,race_2[T.True],-531.3292175503929,57.63275166412779,-9.219223483322015,8.211255603022303e-20,-644.3644124432143,-418.2940226575714,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,race_3[T.True],-178.96188852738413,32.98616929020653,-5.425361367454002,6.578838542345218e-08,-243.65770760289217,-114.26606945187609,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,race_4[T.True],-416.7356148382472,62.51169896144589,-6.666521975274885,3.486184067724926e-11,-539.3398957576763,-294.1313339188181,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,immigrant[T.True],-114.3685313619378,29.92772005286273,-3.8214916191384884,0.0001372182211547376,-173.0658097530152,-55.671252970860394,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,hs_grad[T.True],86.76064788308936,25.86157236543516,3.35480947009424,0.0008109260990284061,36.0383105288365,137.48298523734223,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,age,-35.12352719909041,1.6362999351834127,-21.465213341314115,4.6645443728485563e-91,-38.332804506453336,-31.914249891727486,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,hs_grad,,sex[T.True]:age,5.912630245128549,2.033537938578549,2.9075583656243467,0.003687855474115356,1.924249496821425,9.901010993435673,198658.7818301714,354605925.56685597,9
fev1,sociodemographics,inc_pov_bin,,Intercept,5407.6101275074,99.14295577392858,54.543563738790894,0.0,5213.160837562849,5602.05941745195,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,sex[T.True],-1236.773848323039,113.21191633737932,-10.924414039926393,6.2167312394228785e-27,-1458.8166205323203,-1014.7310761137577,197994.4622457953,353420115.1087446,10
