target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper,mse,rss,n_vars
fvc,,"exhaust_fumes, df=3",,arm_len,34.275054043988774,22.75718897200086,1.5061198501343391,0.13221616356409285,-10.358963913984852,78.9090720019624,218552.39739344383,390116029.34729725,25
fvc,,"exhaust_fumes, df=3",,organic_dust,-14.163304180510004,13.649684536227419,-1.0376286824006369,0.2995857362869079,-40.93463632791291,12.608027966892902,218552.39739344383,390116029.34729725,25
fvc,,"exhaust_fumes, df=3",,"bs(exhaust_fumes, df=3)[0]",161.10798354507935,161.88260575231428,0.995214913896184,0.3197687878726249,-156.39481265361482,478.6107797437735,218552.39739344383,390116029.34729725,25
fvc,,"exhaust_fumes, df=3",,"bs(exhaust_fumes, df=3)[1]",-202.90221821719797,260.7687709270638,-0.7780924744011968,0.4366192630365612,-714.3519415884557,308.54750515405976,218552.39739344383,390116029.34729725,25
fvc,,"exhaust_fumes, df=3",,"bs(exhaust_fumes, df=3)[2]",-127.85633299494964,221.7300569385135,-0.5766305874823485,0.5642628954835471,-562.7388378329796,307.0261718430803,218552.39739344383,390116029.34729725,25
fvc,,"sit_height, df=3",,Intercept,5521.173675388693,211.31533639655498,26.127652491003502,2.138355878129634e-127,5106.717556325938,5935.629794451447,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,sex[T.True],-821.3282709204886,170.43014773974417,-4.8191489699034955,1.5658335026055024e-06,-1155.595621355248,-487.0609204857291,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,race_1[T.True],-620.4002756250369,32.7954772337707,-18.917251034425814,8.694832347182564e-73,-684.7225650002492,-556.0779862498246,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,race_2[T.True],-489.13156922417096,62.7692506506192,-7.7925347866064705,1.1158713419203078e-14,-612.2418955485838,-366.0212428997582,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,race_3[T.True],-50.071522430899904,37.377967249332464,-1.3395999332145099,0.18054878562702698,-123.38152211564426,23.23847725384445,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,race_4[T.True],-372.46822790912745,67.14955795606363,-5.54684556751417,3.35179009124366e-08,-504.1697203887021,-240.76673542955277,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,immigrant[T.True],-117.29209147492023,35.93951558963756,-3.2635968946876694,0.0011212113300923243,-187.7808331170503,-46.803349832790175,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,eng_lang[T.True],-95.26187867511037,39.00632217616584,-2.4422163731529283,0.014695431985210804,-171.76559669067,-18.758160659550725,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,mil_health[T.True],-148.27466287297878,79.19885380693671,-1.872181928723721,0.061347527429315804,-303.6086303113053,7.059304565347759,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,veteran[T.True],58.62355573645381,46.526549564730935,1.260002219913013,0.20783598428445593,-32.629703467565164,149.8768149404728,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,work_air[T.True],40.988595621780675,28.777944562315813,1.4243058788658063,0.15453562492731732,-15.454043238646932,97.43123448220828,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,married[T.True],25.792244707177254,24.04235770822423,1.0727835023581915,0.2835156685252589,-21.362412587406013,72.94690200176052,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,health_ins[T.True],-46.86553738467202,36.70288089356596,-1.276889885580823,0.20180994622862722,-118.85147949832677,25.12040472898274,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,priv_ins[T.True],26.35718892204359,31.50285671873373,0.8366602799666045,0.40289739220312626,-35.42986334629938,88.14424119038657,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,age,-27.526289030705335,2.6058137068154124,-10.56341401486657,2.488006763042837e-25,-32.63711276145683,-22.415465299953844,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,sex[T.True]:age,5.046389726203188,2.839498049700951,1.777211900791642,0.07570643884314497,-0.5227628106332434,10.615542263039618,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,height,605.4681387148696,28.979307247297577,20.893119823329513,9.391645653235514e-87,548.6305640283693,662.3057134013699,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,waist_circ,-240.39253246858854,32.559768363379824,-7.3831155610725885,2.3761661984149286e-13,-304.2525222998267,-176.5325426373504,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,bmi,179.13684800744176,41.09845279545932,4.358724862441374,1.3839910815376285e-05,98.52980104363417,259.74389497124935,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,leg_len,-67.61740992390887,19.936408606277976,-3.3916544980230863,0.0007101305291856442,-106.71900415700014,-28.515815690817583,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,arm_circ,-94.4757202444485,28.54735246896063,-3.3094389522521013,0.0009537507013337604,-150.46609517681364,-38.48534531208335,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,mineral_dust,45.399626075681,14.946590651923096,3.037456978179815,0.0024209798146889215,16.084640895472894,74.71461125588911,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,other_fumes,-21.826647192928753,13.612819893004374,-1.6033891114761214,0.10902861098211135,-48.525686640625175,4.872392254767668,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,arm_len,32.49543658565315,22.79448780985101,1.4255830995952328,0.1541664452965141,-12.211753695913863,77.20262686722018,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,organic_dust,-15.351284544310587,13.5312090606695,-1.1345094496345793,0.2567357554695329,-41.890259372846955,11.18769028422578,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,exhaust_fumes,-10.554224320731755,13.912971019885916,-0.7585888237419974,0.4482003631914213,-37.841954931601435,16.733506290137925,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,"bs(sit_height, df=3)[0]",259.48220149479357,319.8017333022494,0.8113846001252066,0.41725480309938623,-367.75000755443716,886.7144105440243,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,"bs(sit_height, df=3)[1]",54.08550454250559,147.03793083803194,0.36783368913211173,0.7130415777223387,-234.30232006756847,342.47332915257965,218643.0830291245,390277903.20698726,26
fvc,,"sit_height, df=3",,"bs(sit_height, df=3)[2]",149.1116730916615,236.29920542939976,0.6310290922083202,0.5281036251134916,-314.3457043515705,612.5690505348934,218643.0830291245,390277903.20698726,26
fvc,,"hh_size, df=3",,Intercept,5611.699540780066,145.92633085593505,38.455702325032654,3.3449321588660685e-235,5325.491802353514,5897.907279206618,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,sex[T.True],-782.6911619771298,132.80026116949665,-5.89374715896198,4.516886663581975e-09,-1043.1545217343266,-522.227802219933,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,race_1[T.True],-619.3014899139356,32.99269597785887,-18.770866446608174,8.749268874926947e-72,-684.0106129695965,-554.5923668582747,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,race_2[T.True],-493.1991652369345,62.80053594261595,-7.853422870269701,6.993316498002712e-15,-616.3709003082168,-370.02743016565216,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,race_3[T.True],-51.424359732814395,37.51022327623078,-1.3709425122350745,0.17056816483452156,-124.99378417317678,22.145064707547988,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,race_4[T.True],-372.53063011827817,67.20298563739024,-5.543364280396055,3.4182466670597564e-08,-504.3369629574024,-240.72429727915392,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,immigrant[T.True],-115.42608410360126,36.06342649682364,-3.200641073686319,0.0013957419643256686,-186.1578819705542,-44.69428623664831,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,eng_lang[T.True],-97.68146346738412,39.1460365436574,-2.4953091575042445,0.01267598060096053,-174.4592356611107,-20.90369127365753,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,mil_health[T.True],-150.3251546695565,79.40997001538442,-1.8930262111978307,0.05851876987034093,-306.07324888472147,5.4229395456085,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,veteran[T.True],57.42428305786514,46.54141577461292,1.2338318914911164,0.21743075837736253,-33.85816935418403,148.7067354699143,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,work_air[T.True],42.091971961991746,28.801106954948306,1.461470631244607,0.1440653476263592,-14.396117866669513,98.580061790653,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,married[T.True],25.207404611239248,26.760986796930837,0.9419460052994097,0.34634992362790284,-27.27936363878895,77.69417286126745,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,health_ins[T.True],-47.89395213894249,36.715634405788414,-1.3044566140301188,0.19224898025306572,-119.9049362193349,24.11703194144993,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,priv_ins[T.True],26.51064030408886,31.57131646022902,0.839706520869499,0.40118732791766,-35.410707476195086,88.4319880843728,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,age,-27.154701241864007,2.198196776018664,-12.353171262058774,1.1240744030379432e-33,-31.466061119074627,-22.843341364653387,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,sex[T.True]:age,4.724839991224798,2.258484441533396,2.092040088625482,0.03657830916013874,0.29523691348429804,9.154443068965296,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,height,603.0593633191237,28.98721235814337,20.80432419192963,4.2035547588160115e-86,546.2062618695644,659.912464768683,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,waist_circ,-239.79540930975338,32.56001738787246,-7.364719940200931,2.7172901226484203e-13,-303.6559126545011,-175.9349059650057,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,bmi,179.3443456564579,41.13225642571716,4.360187386761653,1.374915576201015e-05,98.670967391313,260.0177239216028,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,leg_len,-67.32898748471632,19.868580566771318,-3.388716534552997,0.0007177407865902767,-106.29756482375305,-28.360410145679595,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,arm_circ,-95.45192741363428,28.587475417781658,-3.3389421772536916,0.0008585840589898471,-151.5210181572749,-39.38283666999365,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,mineral_dust,45.595954481178545,14.942126850522765,3.0515036404997007,0.002311118149407682,16.28971270776764,74.90219625458946,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,other_fumes,-22.402977418082806,13.617752039556196,-1.6451303675531546,0.10012200627882183,-49.111700859794915,4.305746023629304,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,arm_len,33.60429216397537,22.807364394540368,1.4733965565972882,0.1408234661355,-11.128170747574522,78.33675507552528,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,organic_dust,-15.425179825759002,13.539846046340378,-1.139243369013653,0.25475713248867476,-41.98110494795339,11.130745296435386,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,exhaust_fumes,-10.894255693284912,13.924310544041631,-0.7823910317733244,0.4340903516228468,-38.20423742573567,16.41572603916585,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,sit_height,15.580387945047477,24.325775289091816,0.6404888543073095,0.5219384470786188,-32.130159494378645,63.2909353844736,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,"bs(hh_size, df=3)[0]",53.63502236956242,98.34278158315394,0.5453885024007707,0.585555652126892,-139.24630989170257,246.5163546308274,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,"bs(hh_size, df=3)[1]",-57.40164542005681,86.64269890845152,-0.6625098957352261,0.5077314864203135,-227.3354110421235,112.53212020200988,218646.7647924315,390284475.15449023,27
fvc,,"hh_size, df=3",,"bs(hh_size, df=3)[2]",-0.5050111414278717,59.36062570340362,-0.008507510415256884,0.9932130375906145,-116.92999307925912,115.91997079640338,218646.7647924315,390284475.15449023,27
fvc,sociodemographics,hs_grad,,Intercept,5614.758951034608,142.09081189959375,39.515285161451466,7.385065479119382e-245,5336.073989220631,5893.443912848585,218676.96697813403,390338386.05596924,28
